entry_date,sector,trades,total_trades,sector_pct
2025-04-08,Fixed Income,1,5,20.0
2025-04-08,Health Care,1,5,20.0
2025-04-08,Industrials,1,5,20.0
2025-04-14,Commodities,2,7,28.57142857142857
2025-04-14,Consumer Discretionary,1,7,14.285714285714285
2025-04-14,Consumer Staples,1,7,14.285714285714285
2025-04-14,Financials,1,7,14.285714285714285
2025-04-14,Industrials,1,7,14.285714285714285
2025-04-14,Information Technology,1,7,14.285714285714285
2025-04-17,Consumer Staples,1,2,50.0
2025-04-17,Health Care,1,2,50.0
2025-05-05,Consumer Staples,1,1,100.0
2025-05-16,Communication Services,1,2,50.0
2025-05-16,Financials,1,2,50.0
2025-05-19,Financials,1,1,100.0
2025-05-21,Communication Services,1,2,50.0
2025-05-21,Health Care,1,2,50.0
2025-06-23,Fixed Income,1,1,100.0
2025-07-01,Financials,1,1,100.0
2025-07-14,Financials,1,1,100.0
2025-07-21,Communication Services,1,1,100.0
2025-07-22,Commodities,1,1,100.0
2025-08-06,Communication Services,1,1,100.0
2025-08-21,Consumer Discretionary,1,1,100.0
2025-08-22,Consumer Discretionary,1,1,100.0
2025-08-28,Industrials,1,1,100.0
2025-09-08,Communication Services,1,1,100.0
2025-09-15,Financials,1,1,100.0
2025-09-22,Consumer Discretionary,1,1,100.0
2025-09-23,Health Care,1,1,100.0
2025-09-24,Energy,1,1,100.0
2025-09-25,Energy,1,1,100.0
2025-09-30,Information Technology,1,1,100.0
2025-10-06,Utilities,1,1,100.0
2025-10-09,Industrials,1,1,100.0
2025-10-20,Information Technology,1,1,100.0
2025-10-21,Industrials,1,1,100.0
2025-10-23,Energy,1,1,100.0
2025-10-28,Broad Market,1,1,100.0
2025-10-29,Consumer Staples,1,1,100.0
2025-10-30,Communication Services,1,1,100.0
2025-10-31,Health Care,1,1,100.0
2025-11-11,Information Technology,1,1,100.0
2025-11-17,Financials,1,1,100.0
2025-11-18,Health Care,1,1,100.0
2025-11-21,Consumer Staples,1,1,100.0
2025-11-26,Consumer Discretionary,1,1,100.0
2025-12-03,Industrials,1,1,100.0
2025-12-08,Health Care,1,1,100.0
2026-01-07,Health Care,1,1,100.0
2026-01-19,Financials,1,1,100.0
2026-01-20,Broad Market,1,1,100.0
2026-01-21,Information Technology,1,1,100.0
2026-01-23,Energy,1,1,100.0
2026-01-26,Energy,1,2,50.0
2026-01-26,Health Care,1,2,50.0
2026-02-03,Information Technology,1,1,100.0
2026-02-09,Financials,1,1,100.0
2026-02-10,Utilities,1,1,100.0
2026-02-16,Consumer Staples,1,2,50.0
2026-02-16,Energy,1,2,50.0
2026-02-23,Consumer Discretionary,1,2,50.0
2026-02-23,Consumer Staples,1,2,50.0
2026-03-02,Financials,1,1,100.0
2026-03-04,Financials,1,1,100.0
2026-03-09,Financials,1,1,100.0
2026-03-10,Health Care,1,1,100.0
2026-03-16,Consumer Staples,1,1,100.0
2026-03-23,Commodities,1,2,50.0
2026-03-23,Energy,1,2,50.0
2026-03-24,Communication Services,1,1,100.0
2026-03-25,Health Care,1,2,50.0
2026-03-25,Information Technology,1,2,50.0
2026-03-27,Communication Services,1,2,50.0
2026-03-27,Financials,1,2,50.0
2026-04-01,Health Care,1,1,100.0
2026-04-07,Consumer Discretionary,1,2,50.0
2026-04-07,Information Technology,1,2,50.0
2026-04-08,Volatility,1,1,100.0
2026-04-09,Information Technology,1,1,100.0
2026-04-17,Information Technology,1,1,100.0
2026-04-23,Financials,1,1,100.0
2026-04-24,Industrials,1,1,100.0
2026-04-30,Industrials,1,1,100.0
