entry_date,sector,trades,total_trades,sector_pct
2022-11-21,Health Care,1,9,11.11111111111111
2022-11-21,Industrials,3,9,33.33333333333333
2022-11-21,Utilities,1,9,11.11111111111111
2023-01-23,Financials,3,9,33.33333333333333
2023-01-23,Health Care,3,9,33.33333333333333
2023-01-23,Industrials,1,9,11.11111111111111
2023-01-23,Information Technology,1,9,11.11111111111111
2023-01-23,Unknown,1,9,11.11111111111111
2023-03-27,Consumer Staples,1,9,11.11111111111111
2023-03-27,Energy,1,9,11.11111111111111
2023-03-27,Health Care,4,9,44.44444444444444
2023-03-27,Information Technology,1,9,11.11111111111111
2023-03-27,Materials,2,9,22.22222222222222
2023-05-29,Communication Services,1,5,20.0
2023-05-29,Financials,1,5,20.0
2023-05-29,Industrials,1,5,20.0
2023-05-29,Materials,1,5,20.0
2023-05-29,Unknown,1,5,20.0
2023-07-31,Energy,2,7,28.57142857142857
2023-07-31,Financials,2,7,28.57142857142857
2023-07-31,Health Care,2,7,28.57142857142857
2023-07-31,Materials,1,7,14.285714285714285
2023-08-09,Consumer Discretionary,1,6,16.666666666666664
2023-08-09,Industrials,3,6,50.0
2023-08-09,Materials,1,6,16.666666666666664
2023-08-09,Unknown,1,6,16.666666666666664
2023-10-09,Communication Services,1,8,12.5
2023-10-09,Consumer Discretionary,1,8,12.5
2023-10-09,Consumer Staples,1,8,12.5
2023-10-09,Financials,2,8,25.0
2023-10-09,Health Care,2,8,25.0
2023-10-09,Materials,1,8,12.5
2024-01-19,Communication Services,1,9,11.11111111111111
2024-01-19,Consumer Discretionary,1,9,11.11111111111111
2024-01-19,Energy,1,9,11.11111111111111
2024-01-19,Financials,1,9,11.11111111111111
2024-01-19,Health Care,1,9,11.11111111111111
2024-01-19,Industrials,1,9,11.11111111111111
2024-01-19,Information Technology,1,9,11.11111111111111
2024-01-19,Unknown,1,9,11.11111111111111
2024-01-19,Utilities,1,9,11.11111111111111
2024-03-22,Energy,3,8,37.5
2024-03-22,Health Care,2,8,25.0
2024-03-22,Industrials,2,8,25.0
2024-03-22,Unknown,1,8,12.5
2024-05-24,Consumer Discretionary,2,6,33.33333333333333
2024-05-24,Health Care,3,6,50.0
2024-05-24,Unknown,1,6,16.666666666666664
2024-07-26,Communication Services,1,9,11.11111111111111
2024-07-26,Consumer Discretionary,1,9,11.11111111111111
2024-07-26,Financials,3,9,33.33333333333333
2024-07-26,Health Care,2,9,22.22222222222222
2024-07-26,Industrials,1,9,11.11111111111111
2024-07-26,Materials,1,9,11.11111111111111
2024-09-27,Consumer Discretionary,1,8,12.5
2024-09-27,Financials,1,8,12.5
2024-09-27,Health Care,1,8,12.5
2024-09-27,Industrials,5,8,62.5
2024-11-29,Consumer Discretionary,2,7,28.57142857142857
2024-11-29,Financials,3,7,42.857142857142854
2024-11-29,Industrials,1,7,14.285714285714285
2024-11-29,Materials,1,7,14.285714285714285
2024-12-16,Consumer Discretionary,1,6,16.666666666666664
2024-12-16,Energy,2,6,33.33333333333333
2024-12-16,Health Care,1,6,16.666666666666664
2024-12-16,Industrials,1,6,16.666666666666664
2024-12-16,Utilities,1,6,16.666666666666664
2025-02-17,Consumer Discretionary,1,8,12.5
2025-02-17,Consumer Staples,1,8,12.5
2025-02-17,Health Care,3,8,37.5
2025-02-17,Industrials,2,8,25.0
2025-02-17,Unknown,1,8,12.5
2025-04-07,Communication Services,1,10,10.0
2025-04-07,Energy,2,10,20.0
2025-04-07,Financials,1,10,10.0
2025-04-07,Health Care,2,10,20.0
2025-04-07,Industrials,2,10,20.0
2025-04-07,Information Technology,1,10,10.0
2025-04-07,Materials,1,10,10.0
2025-06-09,Financials,1,8,12.5
2025-06-09,Health Care,3,8,37.5
2025-06-09,Industrials,1,8,12.5
2025-06-09,Information Technology,1,8,12.5
2025-06-09,Materials,1,8,12.5
2025-06-09,Real Estate,1,8,12.5
2025-07-31,Consumer Discretionary,1,7,14.285714285714285
2025-07-31,Consumer Staples,1,7,14.285714285714285
2025-07-31,Health Care,1,7,14.285714285714285
2025-07-31,Industrials,2,7,28.57142857142857
2025-07-31,Information Technology,1,7,14.285714285714285
2025-07-31,Materials,1,7,14.285714285714285
2025-09-30,Financials,2,6,33.33333333333333
2025-09-30,Health Care,1,6,16.666666666666664
2025-09-30,Industrials,2,6,33.33333333333333
2025-09-30,Materials,1,6,16.666666666666664
2025-12-15,Consumer Discretionary,1,7,14.285714285714285
2025-12-15,Energy,1,7,14.285714285714285
2025-12-15,Health Care,1,7,14.285714285714285
2025-12-15,Information Technology,2,7,28.57142857142857
2025-12-15,Materials,1,7,14.285714285714285
2025-12-15,Utilities,1,7,14.285714285714285
2026-02-16,Communication Services,1,6,16.666666666666664
2026-02-16,Financials,1,6,16.666666666666664
2026-02-16,Health Care,1,6,16.666666666666664
2026-02-16,Industrials,2,6,33.33333333333333
2026-02-16,Materials,1,6,16.666666666666664
2026-04-20,Consumer Discretionary,1,7,14.285714285714285
2026-04-20,Energy,1,7,14.285714285714285
2026-04-20,Financials,1,7,14.285714285714285
2026-04-20,Industrials,2,7,28.57142857142857
2026-04-20,Information Technology,1,7,14.285714285714285
2026-04-20,Real Estate,1,7,14.285714285714285
