strategy,sector,sector_criteria,direction_mix,total_trades,win_rate,win_rate_ci_low,win_rate_ci_high,statistically_random,profit_factor,expected_value,win_loss_ratio,avg_win_pct,avg_loss_pct,max_drawdown_pct,total_roi_pct,sharpe_ratio,sharpe_daily,sortino_ratio,deflated_sharpe,psr,psr_note,tiered_min_trades,meets_tiered_min,pct_trades_near_event,pct_trades_near_fomc,pct_trades_near_cpi,pct_trades_near_nfp,win_rate_near_event,win_rate_far_from_event,win_rate_event_delta,event_wr_note,adf_statistic,adf_p_value,is_stationary,adf_note,chow_f_statistic,chow_p_value,has_structural_break,chow_note,sharpe_at_0bps,sharpe_at_5bps,sharpe_at_10bps,sharpe_at_20bps,avg_aep_pct,n_aep_eligible,poor_exit_timing,aep_note,calmar_ratio,kelly,avg_hold_days,best_trade_pct,worst_trade_pct,smart_money_lift,macro_correlation,regimes_profitable,regime_verdicts,best_regimes,passes_all,audit_flags,category,spy_benchmark_return,vs_benchmark,beats_benchmark,regime_bear_correction_2022,regime_rate_rising_2022_2023,regime_strong_bull_2023,regime_rate_falling_2024,regime_ai_sector_bull_2024,regime_tariff_shock_2025,regime_ai_divergence_2025_2026,regime_covid_crisis_2020
williams_r_oversold,Energy,high_volatility,26L/0S,26,0.4231,0.2554,0.6105,True,2.71,5.2173,3.6955,19.5432,-5.2884,-22.9489,135.6489,0.487,6.383,3.302,,,insufficient_sample,300,False,50.0,11.54,26.92,11.54,0.2308,0.6154,-0.3846,ok,0.2792,0.9764,False,non_stationary_edge_may_erode,23.0993,0.0,True,structural_break_detected,0.487,0.482,0.477,0.468,0.5153,11,True,ok,0.554,"{'full_kelly_pct': 26.7, 'quarter_kelly_pct': 6.67, 'note': 'reasonable'}",103.5,49.1365,-10.5826,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['profit_factor_2.71_exceeds_audit_threshold', 'ci_lower_25.5pct_may_be_random']",momentum,75.15,60.4989,True,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
cpr_narrow_bullish,Health Care,high_volatility,47L/7S,54,0.4074,0.2868,0.5403,True,1.7161,3.1402,2.4962,18.4704,-7.3994,-60.8505,169.5687,0.211,6.909,1.28,0.1865,0.9958,ok,150,False,55.56,11.11,33.33,11.11,0.4,0.4167,-0.0167,ok,0.2368,0.9743,False,non_stationary_edge_may_erode,1.8475,0.1682,False,no_structural_break,0.211,0.208,0.205,0.198,0.5411,22,True,ok,0.112,"{'full_kelly_pct': 17.0, 'quarter_kelly_pct': 4.25, 'note': 'reasonable'}",116.5,131.6254,-12.4663,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['profit_factor_1.72_exceeds_audit_threshold', 'ci_lower_28.7pct_may_be_random']",pivot,75.15,94.4187,True,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
supertrend_macd,Financials,medium_volatility,5L/0S,5,0.4,0.1176,0.7693,True,0.7168,-0.8363,1.0752,5.2915,-4.9215,-11.5655,-4.1813,-0.213,-2.272,-0.425,,,insufficient_sample,300,False,80.0,20.0,20.0,40.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-0.213,-0.226,-0.238,-0.264,0.7417,2,True,ok,-0.171,"{'full_kelly_pct': -15.8, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",106.4,6.4541,-8.4016,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_11.8pct_may_be_random'],trend,75.15,-79.3313,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
pivot_r2_continuation,Information Technology,high_volatility,13L/3S,16,0.375,0.1848,0.6136,True,1.7548,3.6985,2.9246,22.9299,-7.8403,-38.2926,59.1759,0.282,4.136,3.762,,,insufficient_sample,150,False,25.0,6.25,18.75,0.0,0.25,0.4167,-0.1667,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,0.282,0.278,0.275,0.267,0.4558,6,False,ok,0.326,"{'full_kelly_pct': 16.13, 'quarter_kelly_pct': 4.03, 'note': 'reasonable'}",74.6,81.0955,-10.4187,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['profit_factor_1.75_exceeds_audit_threshold', 'ci_lower_18.5pct_may_be_random']",pivot,75.15,-15.9741,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
bollinger_tight,Consumer Discretionary,medium_volatility,76L/0S,76,0.3289,0.2338,0.4406,True,0.7806,-1.0624,1.5924,11.4911,-7.216,-80.0101,-80.7399,-0.175,-1.436,-0.592,-0.175,0.0883,low_confidence,300,False,59.21,26.32,21.05,11.84,0.2667,0.4194,-0.1527,ok,-2.686,0.0765,False,non_stationary_edge_may_erode,28.8591,0.0,True,structural_break_detected,-0.175,-0.183,-0.191,-0.208,0.5942,25,True,ok,-0.041,"{'full_kelly_pct': -9.25, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",81.3,33.3368,-11.7533,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_23.4pct_may_be_random'],mean_reversion,75.15,-155.8899,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
ichimoku_cloud_breakout,Industrials,medium_volatility,9L/0S,9,0.2222,0.0632,0.5474,True,0.9154,-0.5618,3.204,27.3637,-8.5405,-25.6809,-5.0563,-0.05,-0.491,-0.421,,,insufficient_sample,300,False,11.11,0.0,0.0,11.11,1.0,0.125,0.875,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,-0.05,-0.054,-0.058,-0.067,0.4856,2,False,ok,-0.055,"{'full_kelly_pct': -2.05, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",100.6,43.7616,-10.8271,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_6.3pct_may_be_random'],trend,75.15,-80.2063,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
hull_rsi,Volatility,medium_volatility,5L/1S,6,0.1667,0.0301,0.5635,True,0.5207,-2.9526,2.6033,19.2433,-7.3918,-24.4703,-17.7159,-0.637,-2.948,-1.698,,,insufficient_sample,300,False,16.67,16.67,0.0,0.0,0.0,0.2,-0.2,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,-0.637,-0.648,-0.658,-0.68,0.4617,1,False,ok,-0.748,"{'full_kelly_pct': -15.34, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",40.7,19.2433,-10.6001,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_3.0pct_may_be_random'],momentum,75.15,-92.8659,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
pivot_s3_capitulation,Fixed Income,low_volatility,1L/0S,1,0.0,0.0,0.7935,True,0.0,-1.9103,0.0,0.0,-1.9103,0.0,-1.9103,,0.0,-1.0,,,insufficient_sample,150,False,100.0,0.0,0.0,100.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,,,,,,0,False,no_winning_trades_with_mfe,0.0,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",552.0,-1.9103,-1.9103,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_0.0pct_may_be_random'],pivot,75.15,-77.0603,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
camarilla_r3_breakout,Information Technology,high_volatility,1L/0S,1,0.0,0.0,0.7935,True,0.0,-5.278,0.0,0.0,-5.278,0.0,-5.278,,0.0,-15.875,,,insufficient_sample,150,False,100.0,0.0,0.0,100.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,,,,,,0,False,no_winning_trades_with_mfe,0.0,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",1.0,-5.278,-5.278,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_0.0pct_may_be_random'],pivot,75.15,-80.428,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
parabolic_sar_flip,Health Care,high_volatility,2L/0S,2,0.0,0.0,0.6576,True,0.0,-3.4911,0.0,0.0,-3.4911,-0.1174,-6.9821,-0.851,-5.074,-0.851,,,insufficient_sample,300,False,0.0,0.0,0.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-0.851,-0.863,-0.875,-0.899,,0,False,no_winning_trades_with_mfe,-40.18,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",186.5,-0.1174,-6.8647,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_0.0pct_may_be_random'],trend,75.15,-82.1321,False,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
