date,level,event,dd_from_peak,rolling_peak_equity,current_equity,ticker,reason,exit_price,z_score,today_dispersion,action,new_stop
2023-11-13,6.0,halt_resumed,-4.5655,100000.0,-356545.25,,,,,,,
2023-11-14,6.0,halt_triggered,-4.5727,100000.0,-357274.47000000003,,,,,,,
2023-11-15,6.0,halt_resumed,-4.5672,100000.0,-356720.04,,,,,,,
2023-11-16,6.0,halt_triggered,-4.6075,100000.0,-360750.47000000003,,,,,,,
2023-11-17,6.0,halt_resumed,-4.6075,100000.0,-360750.47000000003,,,,,,,
2023-11-20,6.0,halt_triggered,-4.608,100000.0,-360800.86,,,,,,,
2023-11-21,6.0,halt_resumed,-4.6064,100000.0,-360639.26,,,,,,,
2023-11-22,6.0,halt_triggered,-4.6064,100000.0,-360639.26,,,,,,,
2023-11-24,6.0,halt_resumed,-4.6022,100000.0,-360218.58,,,,,,,
2023-11-27,6.0,halt_triggered,-4.6307,100000.0,-363071.19,,,,,,,
2023-11-28,6.0,halt_resumed,-4.6358,100000.0,-363578.11,,,,,,,
2023-11-29,6.0,halt_triggered,-4.6871,100000.0,-368712.49,,,,,,,
2023-11-30,6.0,halt_resumed,-4.6833,100000.0,-368332.33,,,,,,,
2023-12-01,6.0,halt_triggered,-4.6854,100000.0,-368535.6,,,,,,,
2023-12-04,6.0,halt_resumed,-4.691,100000.0,-369097.25,,,,,,,
2023-12-05,6.0,halt_triggered,-4.7111,100000.0,-371111.71,,,,,,,
2023-12-06,6.0,halt_resumed,-4.6996,100000.0,-369958.59,,,,,,,
2023-12-07,1.0,,,,,CXM,overnight_gap_down_28.2pct,11.99,,,,
2023-12-07,6.0,halt_triggered,-4.6956,100000.0,-369564.66000000003,,,,,,,
2023-12-08,6.0,halt_resumed,-4.6956,100000.0,-369564.66000000003,,,,,,,
2023-12-11,6.0,halt_triggered,-4.701,100000.0,-370095.84,,,,,,,
2023-12-12,6.0,halt_resumed,-4.7018,100000.0,-370182.38,,,,,,,
2023-12-13,6.0,halt_triggered,-4.6981,100000.0,-369808.35,,,,,,,
2023-12-14,6.0,halt_resumed,-4.7533,100000.0,-375331.68,,,,,,,
2023-12-15,6.0,halt_triggered,-4.7756,100000.0,-377558.37,,,,,,,
2023-12-18,6.0,halt_resumed,-4.7393,100000.0,-373927.46,,,,,,,
2023-12-19,6.0,halt_triggered,-4.7685,100000.0,-376850.56,,,,,,,
2023-12-20,6.0,halt_resumed,-4.7726,100000.0,-377260.45,,,,,,,
2023-12-21,6.0,halt_triggered,-4.7674,100000.0,-376741.75,,,,,,,
2023-12-22,6.0,halt_resumed,-4.7775,100000.0,-377750.73,,,,,,,
2023-12-26,6.0,halt_triggered,-4.7775,100000.0,-377750.73,,,,,,,
2023-12-27,6.0,halt_resumed,-4.7775,100000.0,-377750.73,,,,,,,
2023-12-28,6.0,halt_triggered,-4.7977,100000.0,-379772.5,,,,,,,
2023-12-29,6.0,halt_resumed,-4.7978,100000.0,-379780.51,,,,,,,
2024-01-02,6.0,halt_triggered,-4.8113,100000.0,-381130.19,,,,,,,
2024-01-03,6.0,halt_resumed,-4.741,100000.0,-374104.71,,,,,,,
2024-01-04,6.0,halt_triggered,-4.7316,100000.0,-373161.81,,,,,,,
2024-01-05,6.0,halt_resumed,-4.7721,100000.0,-377213.0,,,,,,,
2024-01-08,1.0,,,,,EXEL,overnight_gap_down_12.4pct,20.36,,,,
2024-01-08,6.0,halt_triggered,-4.7512,100000.0,-375118.13,,,,,,,
2024-01-09,6.0,halt_resumed,-4.7516,100000.0,-375162.52,,,,,,,
2024-01-10,6.0,halt_triggered,-4.7191,100000.0,-371912.57,,,,,,,
2024-01-11,6.0,halt_resumed,-4.7796,100000.0,-377955.88,,,,,,,
2024-01-12,6.0,halt_triggered,-4.8017,100000.0,-380168.18,,,,,,,
2024-01-16,1.0,,,,,APLD,overnight_gap_down_16.6pct,6.25,,,,
2024-01-16,6.0,halt_resumed,-4.8086,100000.0,-380862.18,,,,,,,
2024-01-17,6.0,halt_triggered,-4.8336,100000.0,-383364.04,,,,,,,
2024-01-18,6.0,halt_resumed,-4.8437,100000.0,-384371.27,,,,,,,
2024-01-19,6.0,halt_triggered,-4.824,100000.0,-382401.69,,,,,,,
2024-01-22,6.0,halt_resumed,-4.794,100000.0,-379399.11,,,,,,,
2024-01-23,6.0,halt_triggered,-4.7866,100000.0,-378657.23,,,,,,,
2024-01-24,1.0,,,,,DD,overnight_gap_down_13.7pct,26.9665,,,,
2024-01-24,6.0,halt_resumed,-4.7816,100000.0,-378156.39,,,,,,,
2024-01-25,6.0,halt_triggered,-4.7503,100000.0,-375025.42,,,,,,,
2024-01-26,6.0,halt_resumed,-4.7647,100000.0,-376471.7,,,,,,,
2024-01-29,6.0,halt_triggered,-4.7498,100000.0,-374976.86,,,,,,,
2024-01-30,1.0,,,,,SANM,overnight_gap_up_18.5pct,60.0,,,,
2024-01-30,1.0,,,,,ATGE,overnight_gap_down_18.9pct,47.54,,,,
2024-01-30,1.0,,,,,CALX,overnight_gap_down_24.5pct,33.49,,,,
2024-01-30,6.0,halt_resumed,-4.8055,100000.0,-380552.09,,,,,,,
2024-01-30,,dispersion_cb_triggered_dec128,,,,,,,3.1877,0.036061,,
2024-01-31,1.0,,,,,EXTR,overnight_gap_down_18.8pct,13.51,,,,
2024-01-31,6.0,halt_triggered,-4.8436,100000.0,-384355.13,,,,,,,
2024-01-31,,dispersion_cb_triggered_dec128,,,,,,,3.654,0.039191,,
2024-02-01,6.0,halt_resumed,-4.8413,100000.0,-384125.19,,,,,,,
2024-02-02,6.0,halt_triggered,-4.8413,100000.0,-384125.19,,,,,,,
2024-02-05,6.0,halt_resumed,-4.8608,100000.0,-386082.91000000003,,,,,,,
2024-02-06,6.0,halt_triggered,-4.8709,100000.0,-387091.73,,,,,,,
2024-02-07,6.0,halt_resumed,-4.881,100000.0,-388098.93,,,,,,,
2024-02-08,6.0,halt_triggered,-4.8919,100000.0,-389192.53,,,,,,,
2024-02-08,,dispersion_cb_triggered_dec128,,,,,,,4.7891,0.047075,,
2024-02-09,6.0,halt_resumed,-4.892,100000.0,-389200.51,,,,,,,
2024-02-12,6.0,halt_triggered,-4.8303,100000.0,-383027.61,,,,,,,
2024-02-13,1.0,,,,,ARM,overnight_gap_down_14.0pct,128.12,,,,
2024-02-13,6.0,halt_resumed,-4.8712,100000.0,-387117.19,,,,,,,
2024-02-14,6.0,halt_triggered,-4.8872,100000.0,-388718.04,,,,,,,
2024-02-15,1.0,,,,,FSLY,overnight_gap_down_23.2pct,18.07,,,,
2024-02-15,6.0,halt_resumed,-4.9068,100000.0,-390675.65,,,,,,,
2024-02-16,1.0,,,,,BE,overnight_gap_down_24.8pct,9.0,,,,
2024-02-16,6.0,halt_triggered,-4.8975,100000.0,-389748.46,,,,,,,
2024-02-20,6.0,halt_resumed,-4.8934,100000.0,-389338.42,,,,,,,
2024-02-21,1.0,,,,,PANW,overnight_gap_down_24.8pct,137.6,,,,
2024-02-21,6.0,halt_triggered,-4.9436,100000.0,-394358.1,,,,,,,
2024-02-22,6.0,halt_resumed,-4.9469,100000.0,-394689.01,,,,,,,
2024-02-23,6.0,halt_triggered,-4.967,100000.0,-396703.36,,,,,,,
2024-02-26,6.0,halt_resumed,-4.9744,100000.0,-397436.77,,,,,,,
2024-02-27,1.0,,,,,SHC,overnight_gap_down_14.7pct,14.56,,,,
2024-02-27,6.0,halt_triggered,-4.9799,100000.0,-397989.29,,,,,,,
2024-02-28,1.0,,,,,PAYO,overnight_gap_down_17.3pct,4.6,,,,
2024-02-28,6.0,halt_resumed,-5.011,100000.0,-401098.32,,,,,,,
2024-02-29,6.0,halt_triggered,-5.0178,100000.0,-401778.62,,,,,,,
2024-03-01,6.0,halt_resumed,-5.0398,100000.0,-403983.67,,,,,,,
2024-03-04,6.0,halt_triggered,-4.9287,100000.0,-392867.22000000003,,,,,,,
2024-03-05,6.0,halt_resumed,-4.9341,100000.0,-393411.55,,,,,,,
2024-03-06,6.0,halt_triggered,-4.9212,100000.0,-392115.98,,,,,,,
2024-03-07,6.0,halt_resumed,-4.9212,100000.0,-392115.98,,,,,,,
2024-03-08,6.0,halt_triggered,-4.6313,100000.0,-363130.11,,,,,,,
2024-03-11,6.0,halt_resumed,-4.6414,100000.0,-364138.91,,,,,,,
2024-03-12,6.0,halt_triggered,-4.6533,100000.0,-365326.91,,,,,,,
2024-03-13,1.0,,,,,DLTR,overnight_gap_down_13.7pct,129.15,,,,
2024-03-13,6.0,halt_resumed,-4.6564,100000.0,-365640.34,,,,,,,
2024-03-14,6.0,halt_triggered,-4.6802,100000.0,-368023.03,,,,,,,
2024-03-15,6.0,halt_resumed,-4.6648,100000.0,-366484.37,,,,,,,
2024-03-18,6.0,halt_triggered,-4.642,100000.0,-364203.36,,,,,,,
2024-03-19,6.0,halt_resumed,-4.6381,100000.0,-363806.71,,,,,,,
2024-03-20,6.0,halt_triggered,-4.6328,100000.0,-363276.68,,,,,,,
2024-03-21,6.0,halt_resumed,-4.6491,100000.0,-364910.46,,,,,,,
2024-03-22,6.0,halt_triggered,-4.6592,100000.0,-365917.64,,,,,,,
2024-03-25,6.0,halt_resumed,-4.6748,100000.0,-367477.75,,,,,,,
2024-03-26,6.0,halt_triggered,-4.6748,100000.0,-367477.75,,,,,,,
2024-03-27,6.0,halt_resumed,-4.6933,100000.0,-369332.1,,,,,,,
2024-03-28,6.0,halt_triggered,-4.698,100000.0,-369799.35,,,,,,,
2024-04-01,6.0,halt_resumed,-4.7419,100000.0,-374186.9,,,,,,,
2024-04-02,6.0,halt_triggered,-4.6002,100000.0,-360024.82,,,,,,,
2024-04-03,6.0,halt_resumed,-4.5688,100000.0,-356879.41,,,,,,,
2024-04-04,6.0,halt_triggered,-4.5697,100000.0,-356967.66,,,,,,,
2024-04-05,6.0,halt_resumed,-4.5797,100000.0,-357974.81,,,,,,,
2024-04-08,6.0,halt_triggered,-4.572,100000.0,-357198.27,,,,,,,
2024-04-09,6.0,halt_resumed,-4.6208,100000.0,-362081.33,,,,,,,
2024-04-10,6.0,halt_triggered,-4.622,100000.0,-362197.7,,,,,,,
2024-04-11,6.0,halt_resumed,-4.6361,100000.0,-363612.14,,,,,,,
2024-04-12,6.0,halt_triggered,-4.5779,100000.0,-357787.98,,,,,,,
2024-04-15,6.0,halt_resumed,-4.6189,100000.0,-361886.3,,,,,,,
2024-04-16,6.0,halt_triggered,-4.6402,100000.0,-364018.83,,,,,,,
2024-04-17,6.0,halt_resumed,-4.6267,100000.0,-362670.24,,,,,,,
2024-04-18,6.0,halt_triggered,-4.5792,100000.0,-357920.42,,,,,,,
2024-04-19,6.0,halt_resumed,-4.4724,100000.0,-347240.58,,,,,,,
2024-04-22,6.0,halt_triggered,-4.4217,100000.0,-342166.1,,,,,,,
2024-04-23,6.0,halt_resumed,-4.4444,100000.0,-344437.16,,,,,,,
2024-04-24,6.0,halt_triggered,-4.4616,100000.0,-346161.43,,,,,,,
2024-04-25,1.0,,,,,META,overnight_gap_down_14.6pct,421.4,,,,
2024-04-25,6.0,halt_resumed,-4.4255,100000.0,-342554.82,,,,,,,
2024-04-26,6.0,halt_triggered,-4.4165,100000.0,-341647.72,,,,,,,
2024-04-26,,dispersion_cb_triggered_dec128,,,,,,,3.7893,0.036054,,
2024-04-29,6.0,halt_resumed,-4.4042,100000.0,-340415.13,,,,,,,
2024-04-30,6.0,halt_triggered,-4.4436,100000.0,-344355.57,,,,,,,
2024-05-01,1.0,,,,,POWL,overnight_gap_up_28.0pct,61.0,,,,
2024-05-01,6.0,halt_resumed,-4.3951,100000.0,-339506.51,,,,,,,
2024-05-02,6.0,halt_triggered,-4.3581,100000.0,-335805.58,,,,,,,
2024-05-03,6.0,halt_resumed,-4.3636,100000.0,-336364.45,,,,,,,
2024-05-06,6.0,halt_triggered,-4.3887,100000.0,-338871.67,,,,,,,
2024-05-07,6.0,halt_resumed,-4.334,100000.0,-333404.39,,,,,,,
2024-05-08,1.0,,,,,ELAN,overnight_gap_up_16.4pct,15.74,,,,
2024-05-08,6.0,halt_triggered,-4.3731,100000.0,-337307.23,,,,,,,
2024-05-08,,dispersion_cb_triggered_dec128,,,,,,,3.9464,0.044655,,
2024-05-09,1.0,,,,,LFMD,overnight_gap_down_13.3pct,10.695,,,,
2024-05-09,6.0,halt_resumed,-4.3651,100000.0,-336511.23,,,,,,,
2024-05-10,6.0,halt_triggered,-4.3811,100000.0,-338105.5,,,,,,,
2024-05-10,,dispersion_cb_triggered_dec128,,,,,,,4.7878,0.05875,,
2024-05-13,6.0,halt_resumed,-4.2918,100000.0,-329175.13,,,,,,,
2024-05-14,6.0,halt_triggered,-4.32,100000.0,-331997.41,,,,,,,
2024-05-15,6.0,halt_resumed,-4.3523,100000.0,-335231.85,,,,,,,
2024-05-16,6.0,halt_triggered,-4.3593,100000.0,-335926.32,,,,,,,
2024-05-17,6.0,halt_resumed,-4.3593,100000.0,-335926.32,,,,,,,
2024-05-20,6.0,halt_triggered,-4.3995,100000.0,-339946.47000000003,,,,,,,
2024-05-21,6.0,halt_resumed,-4.4134,100000.0,-341340.98,,,,,,,
2024-05-22,6.0,halt_triggered,-4.4198,100000.0,-341984.72000000003,,,,,,,
2024-05-23,6.0,halt_resumed,-4.4696,100000.0,-346959.6,,,,,,,
2024-05-24,6.0,halt_triggered,-4.4768,100000.0,-347680.52,,,,,,,
2024-05-28,6.0,halt_resumed,-4.4805,100000.0,-348045.66,,,,,,,
2024-05-29,6.0,halt_triggered,-4.4559,100000.0,-345587.11,,,,,,,
2024-05-30,1.0,,,,,NTNX,overnight_gap_down_14.7pct,62.54,,,,
2024-05-30,1.0,,,,,A,overnight_gap_down_13.9pct,125.3,,,,
2024-05-30,6.0,halt_resumed,-4.3334,100000.0,-333344.01,,,,,,,
2024-05-31,6.0,halt_triggered,-4.3081,100000.0,-330813.59,,,,,,,
2024-06-03,6.0,halt_resumed,-4.3258,100000.0,-332576.85,,,,,,,
2024-06-04,6.0,halt_triggered,-4.2175,100000.0,-321749.92,,,,,,,
2024-06-05,6.0,halt_resumed,-4.2382,100000.0,-323823.89,,,,,,,
2024-06-06,6.0,halt_triggered,-4.1063,100000.0,-310628.35,,,,,,,
2024-06-07,6.0,halt_resumed,-4.0535,100000.0,-305353.3,,,,,,,
2024-06-10,6.0,halt_triggered,-4.0618,100000.0,-306181.37,,,,,,,
2024-06-11,6.0,halt_resumed,-4.0193,100000.0,-301933.12,,,,,,,
2024-06-12,6.0,halt_triggered,-4.0119,100000.0,-301186.67,,,,,,,
2024-06-13,6.0,halt_resumed,-4.049,100000.0,-304903.83,,,,,,,
2024-06-14,6.0,halt_triggered,-4.0852,100000.0,-308516.13,,,,,,,
2024-06-17,6.0,halt_resumed,-4.076,100000.0,-307598.53,,,,,,,
2024-06-18,6.0,halt_triggered,-4.0961,100000.0,-309614.52,,,,,,,
2024-06-20,6.0,halt_resumed,-4.1125,100000.0,-311245.68,,,,,,,
2024-06-21,6.0,halt_triggered,-4.0825,100000.0,-308248.8,,,,,,,
2024-06-24,6.0,halt_resumed,-4.095,100000.0,-309503.05,,,,,,,
2024-06-25,6.0,halt_triggered,-4.0748,100000.0,-307480.27,,,,,,,
2024-06-26,6.0,halt_resumed,-4.0898,100000.0,-308984.99,,,,,,,
2024-06-27,6.0,halt_triggered,-4.1098,100000.0,-310975.12,,,,,,,
2024-06-28,6.0,halt_resumed,-4.1262,100000.0,-312622.33,,,,,,,
2024-07-01,6.0,halt_triggered,-4.0467,100000.0,-304668.81,,,,,,,
2024-07-02,6.0,halt_resumed,-4.062,100000.0,-306201.41,,,,,,,
2024-07-03,6.0,halt_triggered,-4.062,100000.0,-306201.41,,,,,,,
2024-07-05,6.0,halt_resumed,-4.0622,100000.0,-306217.37,,,,,,,
2024-07-08,6.0,halt_triggered,-4.0891,100000.0,-308910.6,,,,,,,
2024-07-09,6.0,halt_resumed,-4.0916,100000.0,-309156.49,,,,,,,
2024-07-10,6.0,halt_triggered,-4.1126,100000.0,-311259.58,,,,,,,
2024-07-11,6.0,halt_resumed,-4.0958,100000.0,-309579.64,,,,,,,
2024-07-11,,dispersion_cb_triggered_dec128,,,,,,,3.1607,0.031522,,
2024-07-12,6.0,halt_triggered,-4.102,100000.0,-310197.06,,,,,,,
2024-07-15,6.0,halt_resumed,-4.089,100000.0,-308895.9,,,,,,,
2024-07-16,6.0,halt_triggered,-4.0687,100000.0,-306871.17,,,,,,,
2024-07-17,6.0,halt_resumed,-3.94,100000.0,-294000.12,,,,,,,
2024-07-18,6.0,halt_triggered,-3.8487,100000.0,-284874.73,,,,,,,
2024-07-19,6.0,halt_resumed,-3.8664,100000.0,-286642.33,,,,,,,
2024-07-22,6.0,halt_triggered,-3.8829,100000.0,-288294.15,,,,,,,
2024-07-23,6.0,halt_resumed,-3.8705,100000.0,-287046.44,,,,,,,
2024-07-24,6.0,halt_triggered,-3.8793,100000.0,-287930.07,,,,,,,
2024-07-25,1.0,,,,,EW,overnight_gap_down_26.4pct,64.01,,,,
2024-07-25,6.0,halt_resumed,-3.8472,100000.0,-284722.12,,,,,,,
2024-07-25,,dispersion_cb_triggered_dec128,,,,,,,5.4517,0.046327,,
2024-07-26,6.0,halt_triggered,-3.8472,100000.0,-284722.12,,,,,,,
2024-07-29,1.0,,,,,SNDX,overnight_gap_down_14.4pct,20.97,,,,
2024-07-29,6.0,halt_resumed,-3.7841,100000.0,-278410.77,,,,,,,
2024-07-30,6.0,halt_triggered,-3.77,100000.0,-276999.3,,,,,,,
2024-07-31,1.0,,,,,POWL,overnight_gap_up_26.8pct,56.3367,,,,
2024-07-31,1.0,,,,,MGNX,overnight_gap_down_29.9pct,3.68,,,,
2024-07-31,6.0,halt_resumed,-3.7895,100000.0,-278954.74,,,,,,,
2024-07-31,,dispersion_cb_triggered_dec128,,,,,,,3.0932,0.0446,,
2024-08-01,6.0,halt_triggered,-3.8296,100000.0,-282960.54,,,,,,,
2024-08-05,1.0,,,,,LFMD,overnight_gap_down_14.1pct,5.66,,,,
2024-08-07,1.0,,,,,RUN,overnight_gap_up_12.1pct,18.49,,,,
2024-08-13,1.0,,,,,SBUX,overnight_gap_up_18.2pct,91.02,,,,
2024-08-15,1.0,,,,,ULTA,overnight_gap_up_12.9pct,371.64,,,,
2024-08-21,1.0,,,,,KEYS,overnight_gap_up_13.0pct,156.55,,,,
2024-08-26,1.0,,,,,PDD,overnight_gap_down_21.2pct,110.2,,,,
2024-09-05,,dispersion_cb_triggered_dec128,,,,,,,3.8016,0.048956,,
2024-09-09,1.0,,,,,TNGX,overnight_gap_down_17.4pct,9.0,,,,
2024-09-26,1.0,,,,,MU,overnight_gap_up_18.1pct,113.1,,,,
2024-10-01,6.0,halt_triggered,-4.4338,100000.0,-343375.4,,,,,,,
2024-10-02,6.0,halt_resumed,-4.4259,100000.0,-342593.91,,,,,,,
2024-10-03,6.0,halt_triggered,-4.4441,100000.0,-344412.14,,,,,,,
2024-10-04,6.0,halt_resumed,-4.4542,100000.0,-345419.27,,,,,,,
2024-10-07,6.0,halt_triggered,-4.4744,100000.0,-347441.3,,,,,,,
2024-10-08,6.0,halt_resumed,-4.4845,100000.0,-348450.1,,,,,,,
2024-10-09,6.0,halt_triggered,-4.4845,100000.0,-348450.1,,,,,,,
2024-10-10,6.0,halt_resumed,-4.5015,100000.0,-350146.98,,,,,,,
2024-10-11,6.0,halt_triggered,-4.5171,100000.0,-351711.76,,,,,,,
2024-10-14,6.0,halt_resumed,-4.518,100000.0,-351799.15,,,,,,,
2024-10-15,6.0,halt_triggered,-4.5309,100000.0,-353094.93,,,,,,,
2024-10-16,1.0,,,,,LAC,overnight_gap_up_16.9pct,3.12,,,,
2024-10-16,6.0,halt_resumed,-4.5691,100000.0,-356909.72000000003,,,,,,,
2024-10-17,6.0,halt_triggered,-4.5993,100000.0,-359932.96,,,,,,,
2024-10-18,6.0,halt_resumed,-4.6001,100000.0,-360005.96,,,,,,,
2024-10-21,6.0,halt_triggered,-4.6084,100000.0,-360836.07,,,,,,,
2024-10-22,6.0,halt_resumed,-4.6184,100000.0,-361843.29,,,,,,,
2024-10-23,6.0,halt_triggered,-4.629,100000.0,-362900.6,,,,,,,
2024-10-24,6.0,halt_resumed,-4.6391,100000.0,-363908.47000000003,,,,,,,
2024-10-25,6.0,halt_triggered,-4.6337,100000.0,-363365.27,,,,,,,
2024-10-28,6.0,halt_resumed,-4.6458,100000.0,-364580.07,,,,,,,
2024-10-29,1.0,,,,,HLIT,overnight_gap_down_26.2pct,10.93,,,,
2024-10-29,6.0,halt_triggered,-4.6608,100000.0,-366078.91,,,,,,,
2024-10-30,6.0,halt_resumed,-4.7137,100000.0,-371367.0,,,,,,,
2024-10-31,6.0,halt_triggered,-4.694,100000.0,-369398.92,,,,,,,
2024-10-31,,dispersion_cb_triggered_dec128,,,,,,,3.268,0.031879,,
2024-11-01,6.0,halt_resumed,-4.694,100000.0,-369398.92,,,,,,,
2024-11-04,6.0,halt_triggered,-4.704,100000.0,-370400.46,,,,,,,
2024-11-05,6.0,halt_resumed,-4.685,100000.0,-368498.95,,,,,,,
2024-11-06,1.0,,,,,OSCR,overnight_gap_down_13.9pct,15.79,,,,
2024-11-06,6.0,halt_triggered,-4.7619,100000.0,-376191.25,,,,,,,
2024-11-06,,dispersion_cb_triggered_dec128,,,,,,,10.0,0.062603,,
2024-11-07,1.0,,,,,KVYO,overnight_gap_down_15.0pct,34.3,,,,
2024-11-07,1.0,,,,,YOU,overnight_gap_down_18.8pct,31.24,,,,
2024-11-07,6.0,halt_resumed,-4.7597,100000.0,-375970.1,,,,,,,
2024-11-08,1.0,,,,,FLR,overnight_gap_down_13.9pct,50.76,,,,
2024-11-08,1.0,,,,,FIGS,overnight_gap_down_24.9pct,5.01,,,,
2024-11-08,6.0,halt_triggered,-4.7447,100000.0,-374470.52,,,,,,,
2024-11-11,6.0,halt_resumed,-4.7102,100000.0,-371018.24,,,,,,,
2024-11-12,6.0,halt_triggered,-4.7276,100000.0,-372760.02,,,,,,,
2024-11-13,6.0,halt_resumed,-4.7037,100000.0,-370373.46,,,,,,,
2024-11-14,6.0,halt_triggered,-4.5076,100000.0,-350762.86,,,,,,,
2024-11-15,6.0,halt_resumed,-4.46,100000.0,-346004.36,,,,,,,
2024-11-18,6.0,halt_triggered,-4.3641,100000.0,-336405.12,,,,,,,
2024-11-19,1.0,,,,,INCY,overnight_gap_down_12.8pct,67.11,,,,
2024-11-19,6.0,halt_resumed,-4.3686,100000.0,-336861.88,,,,,,,
2024-11-20,1.0,,,,,POWL,overnight_gap_down_14.0pct,89.6033,,,,
2024-11-20,6.0,halt_triggered,-4.3776,100000.0,-337757.33,,,,,,,
2024-11-21,6.0,halt_resumed,-4.3904,100000.0,-339036.02,,,,,,,
2024-11-22,6.0,halt_triggered,-4.4044,100000.0,-340438.85,,,,,,,
2024-11-25,1.0,,,,,BBIO,overnight_gap_up_23.0pct,28.81,,,,
2024-11-25,6.0,halt_resumed,-4.4492,100000.0,-344918.24,,,,,,,
2024-11-26,6.0,halt_triggered,-4.452,100000.0,-345197.6,,,,,,,
2024-11-27,6.0,halt_resumed,-4.4664,100000.0,-346637.27,,,,,,,
2024-11-29,6.0,halt_triggered,-4.4813,100000.0,-348128.59,,,,,,,
2024-12-02,6.0,halt_resumed,-4.4708,100000.0,-347076.44,,,,,,,
2024-12-03,6.0,halt_triggered,-4.4911,100000.0,-349114.89,,,,,,,
2024-12-04,6.0,halt_resumed,-4.5118,100000.0,-351183.74,,,,,,,
2024-12-05,1.0,,,,,S,overnight_gap_down_12.9pct,24.99,,,,
2024-12-05,6.0,halt_triggered,-4.5216,100000.0,-352156.64,,,,,,,
2024-12-06,6.0,halt_resumed,-4.3939,100000.0,-339392.14,,,,,,,
2024-12-09,6.0,halt_triggered,-4.3939,100000.0,-339392.14,,,,,,,
2024-12-10,6.0,halt_resumed,-4.2406,100000.0,-324055.2,,,,,,,
2024-12-11,6.0,halt_triggered,-4.2484,100000.0,-324840.17,,,,,,,
2024-12-12,6.0,halt_resumed,-3.9302,100000.0,-293019.46,,,,,,,
2024-12-13,6.0,halt_triggered,-3.9324,100000.0,-293244.49,,,,,,,
2024-12-16,6.0,halt_resumed,-3.918,100000.0,-291795.61,,,,,,,
2024-12-17,6.0,halt_triggered,-3.9164,100000.0,-291637.44,,,,,,,
2024-12-18,6.0,halt_resumed,-3.9333,100000.0,-293325.16,,,,,,,
2024-12-19,1.0,,,,,MU,overnight_gap_down_13.3pct,90.075,,,,
2024-12-19,6.0,halt_triggered,-3.9544,100000.0,-295438.5,,,,,,,
2024-12-20,6.0,halt_resumed,-3.9719,100000.0,-297192.33,,,,,,,
2024-12-23,6.0,halt_triggered,-3.9762,100000.0,-297623.04,,,,,,,
2024-12-24,6.0,halt_resumed,-3.9185,100000.0,-291852.79,,,,,,,
2024-12-26,6.0,halt_triggered,-3.9159,100000.0,-291591.27,,,,,,,
2024-12-27,6.0,halt_resumed,-3.9111,100000.0,-291108.96,,,,,,,
2024-12-30,6.0,halt_triggered,-3.9149,100000.0,-291494.96,,,,,,,
2024-12-31,6.0,halt_resumed,-3.9316,100000.0,-293158.32,,,,,,,
2025-01-02,6.0,halt_triggered,-3.8755,100000.0,-287553.6,,,,,,,
2025-01-03,1.0,,,,,COEP,overnight_gap_down_13.2pct,5.13,,,,
2025-01-03,6.0,halt_resumed,-3.9121,100000.0,-291214.47000000003,,,,,,,
2025-01-06,6.0,halt_triggered,-3.9879,100000.0,-298790.98,,,,,,,
2025-01-07,6.0,halt_resumed,-3.8616,100000.0,-286158.48,,,,,,,
2025-01-08,6.0,halt_triggered,-3.8992,100000.0,-289919.8,,,,,,,
2025-01-10,6.0,halt_resumed,-3.9087,100000.0,-290872.41,,,,,,,
2025-01-13,6.0,halt_triggered,-3.9737,100000.0,-297368.27,,,,,,,
2025-01-14,6.0,halt_resumed,-3.9967,100000.0,-299674.79,,,,,,,
2025-01-15,6.0,halt_triggered,-4.0173,100000.0,-301729.03,,,,,,,
2025-01-16,6.0,halt_resumed,-4.0263,100000.0,-302634.36,,,,,,,
2025-01-17,6.0,halt_triggered,-4.0265,100000.0,-302647.27,,,,,,,
2025-01-21,6.0,halt_resumed,-4.0648,100000.0,-306476.54,,,,,,,
2025-01-22,6.0,halt_triggered,-4.0509,100000.0,-305086.04,,,,,,,
2025-01-23,6.0,halt_resumed,-4.032,100000.0,-303196.41,,,,,,,
2025-01-24,6.0,halt_triggered,-4.0248,100000.0,-302477.38,,,,,,,
2025-01-27,1.0,,,,,NBIS,overnight_gap_down_19.6pct,33.5,,,,
2025-01-27,1.0,,,,,CEG,overnight_gap_down_15.8pct,292.46,,,,
2025-01-27,1.0,,,,,OKLO,overnight_gap_down_21.9pct,32.68,,,,
2025-01-27,6.0,halt_resumed,-4.0483,100000.0,-304829.47000000003,,,,,,,
2025-01-28,6.0,halt_triggered,-3.9795,100000.0,-297951.76,,,,,,,
2025-01-29,6.0,halt_resumed,-3.9747,100000.0,-297466.25,,,,,,,
2025-01-30,6.0,halt_triggered,-3.9714,100000.0,-297144.25,,,,,,,
2025-01-31,6.0,halt_resumed,-3.9815,100000.0,-298153.21,,,,,,,
2025-02-03,6.0,halt_triggered,-3.9838,100000.0,-298375.16,,,,,,,
2025-02-04,6.0,halt_resumed,-3.9464,100000.0,-294643.16,,,,,,,
2025-02-05,6.0,halt_triggered,-3.9839,100000.0,-298391.82,,,,,,,
2025-02-06,1.0,,,,,RBLX,overnight_gap_down_20.3pct,60.135,,,,
2025-02-06,6.0,halt_resumed,-3.982,100000.0,-298200.2,,,,,,,
2025-02-07,6.0,halt_triggered,-4.0245,100000.0,-302454.88,,,,,,,
