signal_contribution,timing_contribution,exit_contribution,sizing_contribution,agent_contribution,actual_total_check,ticker,entry_date
44.73,0.0,0.0,0.0,0.0,44.73,EA,2022-01-03
-1007.22,0.0,0.0,0.0,0.0,-1007.22,CTRE,2022-01-03
-239.77,0.0,0.0,0.0,0.0,-239.77,FIS,2022-01-03
321.28,0.0,0.0,0.0,0.0,321.28,CPB,2022-01-03
266.33,0.0,0.0,0.0,0.0,266.33,VET,2022-01-03
-925.35,0.0,0.0,0.0,0.0,-925.35,ALLY,2022-01-03
-368.94,0.0,0.0,0.0,0.0,-368.94,IONS,2022-01-03
-571.18,0.0,0.0,0.0,0.0,-571.18,GILD,2022-01-03
-490.82,0.0,0.0,0.0,0.0,-490.82,JNJ,2022-01-03
-142.59,0.0,0.0,0.0,0.0,-142.59,CMCSA,2022-01-03
-776.45,0.0,0.0,0.0,0.0,-776.45,USB,2022-01-03
-679.71,0.0,0.0,0.0,0.0,-679.71,TXN,2022-01-03
-88.59,0.0,0.0,0.0,0.0,-88.59,SLVM,2022-01-03
-784.62,0.0,0.0,0.0,0.0,-784.62,ROCC,2022-01-03
-1150.69,0.0,0.0,0.0,0.0,-1150.69,EURN,2022-01-03
-206.91,0.0,0.0,0.0,0.0,-206.91,PTEN,2022-01-03
-526.11,0.0,0.0,0.0,0.0,-526.11,EFA,2022-01-03
-135.6,0.0,0.0,0.0,0.0,-135.6,CERN,2022-01-03
-1007.2,0.0,0.0,0.0,0.0,-1007.2,AXP,2022-01-03
-1022.44,0.0,0.0,0.0,0.0,-1022.44,TGI,2022-01-03
-1033.53,0.0,0.0,0.0,0.0,-1033.53,DHI,2022-01-10
-1007.2,0.0,0.0,0.0,0.0,-1007.2,MCO,2022-01-11
-407.68,0.0,0.0,0.0,0.0,-407.68,LLY,2022-01-19
-1007.2,0.0,0.0,0.0,0.0,-1007.2,ALK,2022-01-19
-1007.21,0.0,0.0,0.0,0.0,-1007.21,LBTYK,2022-01-04
-1008.8,0.0,0.0,0.0,0.0,-1008.8,LMT,2022-01-03
1467.75,0.0,0.0,0.0,0.0,1467.75,DKNG,2022-01-12
-1008.8,0.0,0.0,0.0,0.0,-1008.8,PKG,2022-01-03
3090.73,0.0,0.0,0.0,0.0,3090.73,NFLX,2022-01-03
3254.59,0.0,0.0,0.0,0.0,3254.59,CLSK,2022-01-03
4317.7,0.0,0.0,0.0,0.0,4317.7,GLBE,2022-01-03
3064.92,0.0,0.0,0.0,0.0,3064.92,SHOP,2022-01-03
2006.86,0.0,0.0,0.0,0.0,2006.86,BLFS,2022-01-03
717.85,0.0,0.0,0.0,0.0,717.85,GXO,2022-01-03
2181.5,0.0,0.0,0.0,0.0,2181.5,DOCN,2022-01-03
1442.87,0.0,0.0,0.0,0.0,1442.87,SNOW,2022-01-03
585.82,0.0,0.0,0.0,0.0,585.82,FTNT,2022-01-03
1911.77,0.0,0.0,0.0,0.0,1911.77,ALGM,2022-01-03
1445.85,0.0,0.0,0.0,0.0,1445.85,CZR,2022-01-03
508.32,0.0,0.0,0.0,0.0,508.32,ODFL,2022-01-03
-1008.79,0.0,0.0,0.0,0.0,-1008.79,AFL,2022-01-03
630.05,0.0,0.0,0.0,0.0,630.05,PBCT,2022-01-26
-8.0,0.0,0.0,0.0,0.0,-8.0,PLNT,2022-01-03
-7.98,0.0,0.0,0.0,0.0,-7.98,GOGO,2022-01-03
-100.41,0.0,0.0,0.0,0.0,-100.41,FRPT,2022-01-03
215.37,0.0,0.0,0.0,0.0,215.37,TWI,2022-01-03
-8.0,0.0,0.0,0.0,0.0,-8.0,THC,2022-01-03
-189.27,0.0,0.0,0.0,0.0,-189.27,IPG,2022-01-03
-1008.82,0.0,0.0,0.0,0.0,-1008.82,ARRY,2022-02-07
-1203.4,0.0,0.0,0.0,0.0,-1203.4,CLSK,2022-02-07
-1068.83,0.0,0.0,0.0,0.0,-1068.83,GLBE,2022-02-07
-1301.66,0.0,0.0,0.0,0.0,-1301.66,LUMN,2022-01-03
-775.54,0.0,0.0,0.0,0.0,-775.54,CXW,2022-01-03
-8.0,0.0,0.0,0.0,0.0,-8.0,YUMC,2022-01-03
1452.7,0.0,0.0,0.0,0.0,1452.7,UNFI,2022-01-03
-57.88,0.0,0.0,0.0,0.0,-57.88,STZ,2022-01-31
1595.78,0.0,0.0,0.0,0.0,1595.78,SLVM,2022-01-31
-207.29,0.0,0.0,0.0,0.0,-207.29,HYG,2022-01-31
59.81,0.0,0.0,0.0,0.0,59.81,EFA,2022-01-31
-1008.77,0.0,0.0,0.0,0.0,-1008.77,OSH,2022-02-07
-8.0,0.0,0.0,0.0,0.0,-8.0,ARCT,2022-02-07
-1008.8,0.0,0.0,0.0,0.0,-1008.8,LSCC,2022-02-07
-1007.19,0.0,0.0,0.0,0.0,-1007.19,PRCH,2022-02-04
-1007.2,0.0,0.0,0.0,0.0,-1007.2,TXN,2022-01-31
-1007.17,0.0,0.0,0.0,0.0,-1007.17,ADPT,2022-02-04
-1007.19,0.0,0.0,0.0,0.0,-1007.19,MRNA,2022-02-07
-1364.08,0.0,0.0,0.0,0.0,-1364.08,FIS,2022-01-31
-1008.84,0.0,0.0,0.0,0.0,-1008.84,CLSK,2022-02-14
-1008.8,0.0,0.0,0.0,0.0,-1008.8,CORT,2022-02-14
1500.46,0.0,0.0,0.0,0.0,1500.46,CPRT,2022-01-03
1571.28,0.0,0.0,0.0,0.0,1571.28,KMX,2022-01-03
3105.63,0.0,0.0,0.0,0.0,3105.63,EPAM,2022-01-03
3202.8,0.0,0.0,0.0,0.0,3202.8,BOOT,2022-01-05
-1007.21,0.0,0.0,0.0,0.0,-1007.21,STNE,2022-02-04
844.64,0.0,0.0,0.0,0.0,844.64,ADBE,2022-02-07
-8.0,0.0,0.0,0.0,0.0,-8.0,DOCN,2022-02-07
-887.43,0.0,0.0,0.0,0.0,-887.43,CDNA,2022-02-07
-809.7,0.0,0.0,0.0,0.0,-809.7,AI,2022-02-07
-1302.65,0.0,0.0,0.0,0.0,-1302.65,GLBE,2022-02-14
275.64,0.0,0.0,0.0,0.0,275.64,SOVO,2022-02-14
1046.62,0.0,0.0,0.0,0.0,1046.62,IRDM,2022-01-03
-1471.82,0.0,0.0,0.0,0.0,-1471.82,DKNG,2022-01-31
-896.01,0.0,0.0,0.0,0.0,-896.01,DOMO,2022-02-07
-864.72,0.0,0.0,0.0,0.0,-864.72,NEO,2022-02-07
-1007.2,0.0,0.0,0.0,0.0,-1007.2,CCI,2022-02-07
-1007.2,0.0,0.0,0.0,0.0,-1007.2,SPOT,2022-02-07
-1007.19,0.0,0.0,0.0,0.0,-1007.19,DXCM,2022-02-10
-307.76,0.0,0.0,0.0,0.0,-307.76,BIIB,2022-02-14
-1007.2,0.0,0.0,0.0,0.0,-1007.2,FRPT,2022-02-14
-731.26,0.0,0.0,0.0,0.0,-731.26,OII,2022-01-26
570.77,0.0,0.0,0.0,0.0,570.77,AZN,2022-01-31
574.81,0.0,0.0,0.0,0.0,574.81,SFM,2022-01-31
-87.64,0.0,0.0,0.0,0.0,-87.64,CERN,2022-01-31
737.6,0.0,0.0,0.0,0.0,737.6,AOSL,2022-02-04
-1007.15,0.0,0.0,0.0,0.0,-1007.15,WW,2022-02-07
-1007.21,0.0,0.0,0.0,0.0,-1007.21,NTRA,2022-02-07
-8.01,0.0,0.0,0.0,0.0,-8.01,PATH,2022-02-07
-1007.2,0.0,0.0,0.0,0.0,-1007.2,ODFL,2022-02-08
-1007.2,0.0,0.0,0.0,0.0,-1007.2,HD,2022-02-14
-307.76,0.0,0.0,0.0,0.0,-307.76,STZ,2022-02-15
-1007.21,0.0,0.0,0.0,0.0,-1007.21,ARCT,2022-02-15
1191.03,0.0,0.0,0.0,0.0,1191.03,DKNG,2022-02-18
-8.01,0.0,0.0,0.0,0.0,-8.01,IONS,2022-01-31
-699.01,0.0,0.0,0.0,0.0,-699.01,PACB,2022-02-04
-1007.21,0.0,0.0,0.0,0.0,-1007.21,IMVT,2022-02-07
-832.21,0.0,0.0,0.0,0.0,-832.21,SNOW,2022-02-07
-918.82,0.0,0.0,0.0,0.0,-918.82,EXAS,2022-02-07
-716.6,0.0,0.0,0.0,0.0,-716.6,NVDA,2022-02-07
-1007.18,0.0,0.0,0.0,0.0,-1007.18,SLVM,2022-02-15
-1007.2,0.0,0.0,0.0,0.0,-1007.2,GPN,2022-01-03
-888.15,0.0,0.0,0.0,0.0,-888.15,PNC,2022-01-03
-1007.2,0.0,0.0,0.0,0.0,-1007.2,BAC,2022-01-03
3870.53,0.0,0.0,0.0,0.0,3870.53,BTU,2022-01-25
-1007.19,0.0,0.0,0.0,0.0,-1007.19,CMCSA,2022-01-31
-1431.24,0.0,0.0,0.0,0.0,-1431.24,ALGM,2022-02-08
-1155.18,0.0,0.0,0.0,0.0,-1155.18,PHM,2022-02-10
-1241.55,0.0,0.0,0.0,0.0,-1241.55,PSTG,2022-02-10
-1046.14,0.0,0.0,0.0,0.0,-1046.14,CCXI,2022-02-10
