ticker,date,strategy,reason
JNJ,2024-01-02,institutional_cluster_long,portfolio_gate_ticker_already_in_portfolio
JNJ,2024-01-02,institutional_buy_momentum_long,portfolio_gate_ticker_already_in_portfolio
JNJ,2024-01-02,totm_long,portfolio_gate_ticker_already_in_portfolio
JNJ,2024-01-02,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio
JNJ,2024-01-02,poc_magnet_long,portfolio_gate_ticker_already_in_portfolio
JNJ,2024-01-02,naked_poc_retest_long,portfolio_gate_ticker_already_in_portfolio
AAPL,2024-01-02,ultimate_oscillator,portfolio_gate_ticker_already_in_portfolio
AAPL,2024-01-02,bollinger_lower,regime_affinity_block_bull_batch203
AAPL,2024-01-02,bollinger_tight,portfolio_gate_ticker_already_in_portfolio
AAPL,2024-01-02,pairs_mean_reversion_long,portfolio_gate_ticker_already_in_portfolio
AAPL,2024-01-02,awesome_oscillator,regime_affinity_block_bull_batch203
AAPL,2024-01-02,golden_cross_9_21,regime_affinity_block_bull_batch203
AAPL,2024-01-02,supertrend_macd,portfolio_gate_ticker_already_in_portfolio
AAPL,2024-01-02,supertrend_macd_short,regime_affinity_block_bull_batch203
AAPL,2024-01-02,hull_rsi_short,regime_affinity_block_bull_batch203
AAPL,2024-01-02,cpr_narrow_momentum_short,regime_affinity_block_bull_batch203
AAPL,2024-01-02,risk_off_bond_equity_short,regime_affinity_block_bull_batch203
AAPL,2024-01-02,lead_lag_sector_rotation,portfolio_gate_ticker_already_in_portfolio
KO,2024-01-02,po3_bullish,portfolio_gate_ticker_already_in_portfolio
KO,2024-01-02,po3_htf_aligned_long,portfolio_gate_ticker_already_in_portfolio
KO,2024-01-02,cpr_narrow_bullish,portfolio_gate_ticker_already_in_portfolio
KO,2024-01-02,force_index_breakout,portfolio_gate_ticker_already_in_portfolio
KO,2024-01-02,double_bottom_long,portfolio_gate_ticker_already_in_portfolio
KO,2024-01-02,institutional_cluster_long,portfolio_gate_ticker_already_in_portfolio
KO,2024-01-02,pairs_mean_reversion_long,portfolio_gate_ticker_already_in_portfolio
KO,2024-01-02,totm_long,portfolio_gate_ticker_already_in_portfolio
KO,2024-01-02,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio
KO,2024-01-02,poc_magnet_long,portfolio_gate_ticker_already_in_portfolio
KO,2024-01-02,naked_poc_retest_long,portfolio_gate_ticker_already_in_portfolio
BAC,2024-01-02,po3_htf_aligned_long,portfolio_gate_ticker_already_in_portfolio
BAC,2024-01-02,cpr_narrow_bullish,portfolio_gate_ticker_already_in_portfolio
BAC,2024-01-02,ichimoku_cloud_breakout,portfolio_gate_ticker_already_in_portfolio
BAC,2024-01-02,supertrend_ichimoku_adx,portfolio_gate_ticker_already_in_portfolio
BAC,2024-01-02,flag_bull_long,portfolio_gate_ticker_already_in_portfolio
BAC,2024-01-02,institutional_cluster_long,portfolio_gate_ticker_already_in_portfolio
BAC,2024-01-02,totm_long,portfolio_gate_ticker_already_in_portfolio
BAC,2024-01-02,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio
BAC,2024-01-02,naked_poc_retest_long,portfolio_gate_ticker_already_in_portfolio
AVGO,2024-01-02,ultimate_oscillator,portfolio_gate_ticker_already_in_portfolio
AVGO,2024-01-02,rsi_oversold,portfolio_gate_ticker_already_in_portfolio
AVGO,2024-01-02,macd_crossover,portfolio_gate_ticker_already_in_portfolio
AVGO,2024-01-02,parabolic_sar_flip,regime_affinity_block_bull_batch203
AVGO,2024-01-02,parabolic_sar_flip_short,regime_affinity_block_bull_batch203
AVGO,2024-01-02,macd_crossover_short,regime_affinity_block_bull_batch203
AVGO,2024-01-02,risk_off_bond_equity_short,regime_affinity_block_bull_batch203
AVGO,2024-01-02,lead_lag_sector_rotation,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-02,po3_htf_aligned_long,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-02,ichimoku_cloud_breakout,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-02,supertrend_ichimoku_adx,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-02,52wh_break_retest,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-02,cup_and_handle_retest_long,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-02,institutional_breakout_confirmation_long,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-02,totm_long,portfolio_gate_ticker_already_in_portfolio
SPY,2024-01-02,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio
NVDA,2024-01-02,macd_fast_crossover,regime_affinity_block_bull_batch203
NVDA,2024-01-02,tema_dema,regime_affinity_block_bull_batch203
NVDA,2024-01-02,force_index_breakout,portfolio_gate_ticker_already_in_portfolio
NVDA,2024-01-02,macd_crossover_short,regime_affinity_block_bull_batch203
NVDA,2024-01-02,hull_rsi_short,regime_affinity_block_bull_batch203
NVDA,2024-01-02,cpr_narrow_momentum_short,regime_affinity_block_bull_batch203
NVDA,2024-01-02,risk_off_bond_equity_short,regime_affinity_block_bull_batch203
PFE,2024-01-02,supertrend_macd,portfolio_gate_ticker_already_in_portfolio
PFE,2024-01-02,force_index_breakout,portfolio_gate_ticker_already_in_portfolio
PFE,2024-01-02,institutional_buy_momentum_long,portfolio_gate_ticker_already_in_portfolio
PFE,2024-01-02,pairs_mean_reversion_long,portfolio_gate_ticker_already_in_portfolio
PFE,2024-01-02,ultimate_oscillator,portfolio_gate_ticker_already_in_portfolio
PFE,2024-01-02,bollinger_tight,portfolio_gate_ticker_already_in_portfolio
AMZN,2024-01-02,ultimate_oscillator,portfolio_gate_ticker_already_in_portfolio
AMZN,2024-01-02,rsi_oversold,portfolio_gate_ticker_already_in_portfolio
AMZN,2024-01-02,force_index_breakout,portfolio_gate_ticker_already_in_portfolio
AMZN,2024-01-02,hull_rsi_short,regime_affinity_block_bull_batch203
AMZN,2024-01-02,risk_off_bond_equity_short,regime_affinity_block_bull_batch203
PG,2024-01-02,institutional_buy_momentum_long,portfolio_gate_ticker_already_in_portfolio
PG,2024-01-02,ultimate_oscillator,portfolio_gate_ticker_already_in_portfolio
PG,2024-01-02,rsi_oversold,portfolio_gate_ticker_already_in_portfolio
PG,2024-01-02,bollinger_tight,portfolio_gate_ticker_already_in_portfolio
GOOGL,2024-01-02,ultimate_oscillator,portfolio_gate_ticker_already_in_portfolio
GOOGL,2024-01-02,rsi_oversold,portfolio_gate_ticker_already_in_portfolio
GOOGL,2024-01-02,macd_fast_crossover,regime_affinity_block_bull_batch203
GOOGL,2024-01-02,risk_off_bond_equity_short,regime_affinity_block_bull_batch203
MA,2024-01-02,parabolic_sar_flip,regime_affinity_block_bull_batch203
MA,2024-01-02,parabolic_sar_flip_short,regime_affinity_block_bull_batch203
MA,2024-01-02,risk_off_bond_equity_short,regime_affinity_block_bull_batch203
V,2024-01-02,parabolic_sar_flip,regime_affinity_block_bull_batch203
V,2024-01-02,parabolic_sar_flip_short,regime_affinity_block_bull_batch203
V,2024-01-02,risk_off_bond_equity_short,regime_affinity_block_bull_batch203
MSFT,2024-01-02,macd_fast_crossover,regime_affinity_block_bull_batch203
MSFT,2024-01-02,cpr_narrow_momentum_short,regime_affinity_block_bull_batch203
MSFT,2024-01-02,risk_off_bond_equity_short,regime_affinity_block_bull_batch203
META,2024-01-02,macd_fast_crossover,regime_affinity_block_bull_batch203
META,2024-01-02,risk_off_bond_equity_short,regime_affinity_block_bull_batch203
XOM,2024-01-02,force_index_breakout,portfolio_gate_ticker_already_in_portfolio
TSLA,2024-01-02,hull_rsi_short,regime_affinity_block_bull_batch203
TSLA,2024-01-02,risk_off_bond_equity_short,regime_affinity_block_bull_batch203
AAPL,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
KO,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
JNJ,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
META,2024-01-03,ultimate_oscillator,portfolio_gate_ticker_already_in_portfolio
META,2024-01-03,rsi_oversold,portfolio_gate_ticker_already_in_portfolio
META,2024-01-03,macd_crossover,portfolio_gate_ticker_already_in_portfolio
META,2024-01-03,macd_crossover_short,regime_affinity_block_bull_batch203
META,2024-01-03,hull_rsi_short,regime_affinity_block_bull_batch203
META,2024-01-03,risk_off_bond_equity_short,regime_affinity_block_bull_batch203
HD,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
AMZN,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
NVDA,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
TSLA,2024-01-03,ultimate_oscillator,portfolio_gate_ticker_already_in_portfolio
TSLA,2024-01-03,rsi_oversold,portfolio_gate_ticker_already_in_portfolio
TSLA,2024-01-03,tema_dema,regime_affinity_block_bull_batch203
TSLA,2024-01-03,hull_rsi_short,regime_affinity_block_bull_batch203
TSLA,2024-01-03,cpr_narrow_momentum_short,regime_affinity_block_bull_batch203
TSLA,2024-01-03,risk_off_bond_equity_short,regime_affinity_block_bull_batch203
GOOGL,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
PFE,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
AVGO,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
MA,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
WMT,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
PG,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
UNH,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
JPM,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
BAC,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
V,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
XOM,2024-01-03,(any),ticker_already_open_concurrent_block_bug61
UNH,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
JPM,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
BAC,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
META,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
MA,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
V,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
AVGO,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
AMZN,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
GOOGL,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
NVDA,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
TSLA,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
JNJ,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
PFE,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
PG,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
XOM,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
HD,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
KO,2024-01-04,(any),ticker_already_open_concurrent_block_bug61
JNJ,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
HD,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
BAC,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
META,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
JPM,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
NVDA,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
TSLA,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
AVGO,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
AMZN,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
PFE,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
MA,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
GOOGL,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
KO,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
UNH,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
V,2024-01-05,(any),ticker_already_open_concurrent_block_bug61
NVDA,2024-01-08,(any),stopout_cooldown_active_5d_dec018
KO,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
JNJ,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
WMT,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
META,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
V,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
HD,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
MA,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
AVGO,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
AMZN,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
TSLA,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
GOOGL,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
PFE,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
PG,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
UNH,2024-01-08,(any),ticker_already_open_concurrent_block_bug61
UNH,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
WMT,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
KO,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
META,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
HD,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
PG,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
NVDA,2024-01-09,(any),stopout_cooldown_active_5d_dec018
V,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
AMZN,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
AVGO,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
PFE,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
XOM,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
MA,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
GOOGL,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
TSLA,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
BAC,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
JNJ,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
JPM,2024-01-09,(any),ticker_already_open_concurrent_block_bug61
META,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
MA,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
NVDA,2024-01-10,(any),stopout_cooldown_active_5d_dec018
JPM,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
HD,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
WMT,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
PG,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
JNJ,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
BAC,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
GOOGL,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
XOM,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
AVGO,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
TSLA,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
AMZN,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
V,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
KO,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
PFE,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
UNH,2024-01-10,(any),ticker_already_open_concurrent_block_bug61
UNH,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
PG,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
TSLA,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
BAC,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
AMZN,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
AVGO,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
XOM,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
PFE,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
NVDA,2024-01-11,(any),stopout_cooldown_active_5d_dec018
JPM,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
META,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
GOOGL,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
HD,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
KO,2024-01-11,(any),ticker_already_open_concurrent_block_bug61
META,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
KO,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
NVDA,2024-01-12,(any),stopout_cooldown_active_5d_dec018
JNJ,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
UNH,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
BAC,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
TSLA,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
XOM,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
V,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
GOOGL,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
WMT,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
AMZN,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
PG,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
HD,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
PFE,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
AVGO,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
JPM,2024-01-12,(any),ticker_already_open_concurrent_block_bug61
META,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
KO,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
NVDA,2024-01-15,(any),max_loss_cap_breach_dec135_-10.09pct
JNJ,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
UNH,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
BAC,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
TSLA,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
XOM,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
V,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
GOOGL,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
WMT,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
AMZN,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
PG,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
HD,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
PFE,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
AVGO,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
JPM,2024-01-15,(any),ticker_already_open_concurrent_block_bug61
NVDA,2024-01-16,(any),max_loss_cap_breach_dec135_-10.09pct
V,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
WMT,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
HD,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
JPM,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
MA,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
AVGO,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
BAC,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
UNH,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
XOM,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
PFE,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
GOOGL,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
PG,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
KO,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
JNJ,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-16,(any),ticker_already_open_concurrent_block_bug61
TSLA,2024-01-16,(any),stopout_cooldown_active_5d_dec018
V,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
MSFT,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
META,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
PG,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
MA,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
BAC,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
KO,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
UNH,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
PFE,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
JNJ,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
AMZN,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
SPY,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
JPM,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
AAPL,2024-01-17,(any),ticker_already_open_concurrent_block_bug61
