signal_contribution,timing_contribution,exit_contribution,sizing_contribution,agent_contribution,actual_total_check,ticker,entry_date
450.23,0.0,0.0,0.0,0.0,450.23,PSX,2022-05-13
169.07,0.0,0.0,0.0,0.0,169.07,AWK,2022-05-05
-715.24,0.0,0.0,0.0,0.0,-715.24,VET,2022-06-20
-1008.78,0.0,0.0,0.0,0.0,-1008.78,SWIM,2022-06-21
-1024.16,0.0,0.0,0.0,0.0,-1024.16,GNRC,2022-06-21
-1008.75,0.0,0.0,0.0,0.0,-1008.75,UUUU,2022-06-22
-1007.09,0.0,0.0,0.0,0.0,-1007.09,RKLB,2022-06-09
-1008.58,0.0,0.0,0.0,0.0,-1008.58,PSX,2022-06-22
-1007.19,0.0,0.0,0.0,0.0,-1007.19,VET,2022-06-28
-798.79,0.0,0.0,0.0,0.0,-798.79,XLE,2022-06-20
65.77,0.0,0.0,0.0,0.0,65.77,AOS,2022-05-05
-960.95,0.0,0.0,0.0,0.0,-960.95,FLR,2022-06-21
-1008.8,0.0,0.0,0.0,0.0,-1008.8,LCID,2022-07-01
-436.03,0.0,0.0,0.0,0.0,-436.03,NVDA,2022-06-29
-1008.77,0.0,0.0,0.0,0.0,-1008.77,VET,2022-07-06
-643.22,0.0,0.0,0.0,0.0,-643.22,CCEP,2022-05-13
956.3,0.0,0.0,0.0,0.0,956.3,SGH,2022-06-16
61.3,0.0,0.0,0.0,0.0,61.3,HBAN,2022-05-16
-633.92,0.0,0.0,0.0,0.0,-633.92,CG,2022-06-21
-859.33,0.0,0.0,0.0,0.0,-859.33,RF,2022-06-23
-727.62,0.0,0.0,0.0,0.0,-727.62,REZI,2022-06-16
-937.52,0.0,0.0,0.0,0.0,-937.52,PSX,2022-07-12
83.94,0.0,0.0,0.0,0.0,83.94,CSX,2022-05-18
501.1,0.0,0.0,0.0,0.0,501.1,JCI,2022-05-05
-825.13,0.0,0.0,0.0,0.0,-825.13,WMB,2022-06-20
-847.04,0.0,0.0,0.0,0.0,-847.04,AOS,2022-07-12
-182.7,0.0,0.0,0.0,0.0,-182.7,FLR,2022-07-11
552.23,0.0,0.0,0.0,0.0,552.23,NVDA,2022-07-15
-952.54,0.0,0.0,0.0,0.0,-952.54,BDX,2022-06-21
350.8,0.0,0.0,0.0,0.0,350.8,IFF,2022-06-20
968.19,0.0,0.0,0.0,0.0,968.19,BAM,2022-07-14
548.08,0.0,0.0,0.0,0.0,548.08,HST,2022-06-17
500.96,0.0,0.0,0.0,0.0,500.96,BAC,2022-06-23
44.08,0.0,0.0,0.0,0.0,44.08,FOX,2022-07-01
-836.45,0.0,0.0,0.0,0.0,-836.45,HOLX,2022-06-27
1090.64,0.0,0.0,0.0,0.0,1090.64,XLE,2022-07-12
-629.31,0.0,0.0,0.0,0.0,-629.31,AWK,2022-07-01
-1007.17,0.0,0.0,0.0,0.0,-1007.17,SWIM,2022-09-19
-1007.17,0.0,0.0,0.0,0.0,-1007.17,VET,2022-09-19
-1007.19,0.0,0.0,0.0,0.0,-1007.19,BAC,2022-09-19
205.14,0.0,0.0,0.0,0.0,205.14,GNRC,2022-09-19
-1007.18,0.0,0.0,0.0,0.0,-1007.18,FOX,2022-09-19
-1007.2,0.0,0.0,0.0,0.0,-1007.2,BDX,2022-09-19
-9483.46,0.0,0.0,0.0,0.0,-9483.46,BHVN,2022-05-13
75.39,0.0,0.0,0.0,0.0,75.39,CSX,2022-09-19
-900.45,0.0,0.0,0.0,0.0,-900.45,VET,2022-11-21
-2736.49,0.0,0.0,0.0,0.0,-2736.49,BAM,2022-11-21
-92.73,0.0,0.0,0.0,0.0,-92.73,RKLB,2022-11-21
-530.0,0.0,0.0,0.0,0.0,-530.0,REZI,2022-11-21
-973.56,0.0,0.0,0.0,0.0,-973.56,AOS,2022-11-21
3415.75,0.0,0.0,0.0,0.0,3415.75,LCID,2022-11-21
-1007.21,0.0,0.0,0.0,0.0,-1007.21,BHVN,2023-01-23
256.48,0.0,0.0,0.0,0.0,256.48,GNRC,2023-01-23
446.53,0.0,0.0,0.0,0.0,446.53,COGT,2023-01-23
-147.31,0.0,0.0,0.0,0.0,-147.31,CG,2023-01-23
-216.74,0.0,0.0,0.0,0.0,-216.74,AWK,2022-11-21
-711.23,0.0,0.0,0.0,0.0,-711.23,JCI,2022-11-21
-109.98,0.0,0.0,0.0,0.0,-109.98,SGH,2023-01-23
-85.66,0.0,0.0,0.0,0.0,-85.66,BDX,2022-11-21
-522.55,0.0,0.0,0.0,0.0,-522.55,HBAN,2023-01-23
-515.73,0.0,0.0,0.0,0.0,-515.73,HOLX,2023-01-23
-92.46,0.0,0.0,0.0,0.0,-92.46,BAM,2023-01-23
-336.62,0.0,0.0,0.0,0.0,-336.62,UUUU,2023-03-27
-993.65,0.0,0.0,0.0,0.0,-993.65,BHVN,2023-03-27
-280.69,0.0,0.0,0.0,0.0,-280.69,IFF,2023-03-27
558.39,0.0,0.0,0.0,0.0,558.39,COGT,2023-03-27
-78.84,0.0,0.0,0.0,0.0,-78.84,HOLX,2023-03-27
-138.59,0.0,0.0,0.0,0.0,-138.59,BDX,2023-03-27
-681.53,0.0,0.0,0.0,0.0,-681.53,RF,2023-05-29
955.54,0.0,0.0,0.0,0.0,955.54,SGH,2023-05-29
-573.09,0.0,0.0,0.0,0.0,-573.09,IFF,2023-05-29
-778.74,0.0,0.0,0.0,0.0,-778.74,COGT,2023-07-31
6120.17,0.0,0.0,0.0,0.0,6120.17,NVDA,2023-03-27
-721.28,0.0,0.0,0.0,0.0,-721.28,BHVN,2023-07-31
336.32,0.0,0.0,0.0,0.0,336.32,AOS,2023-05-29
-972.44,0.0,0.0,0.0,0.0,-972.44,HBAN,2023-07-31
-700.05,0.0,0.0,0.0,0.0,-700.05,RF,2023-07-31
-216.28,0.0,0.0,0.0,0.0,-216.28,VET,2023-07-31
-176.67,0.0,0.0,0.0,0.0,-176.67,CSX,2023-08-09
-880.03,0.0,0.0,0.0,0.0,-880.03,IFF,2023-08-09
106.99,0.0,0.0,0.0,0.0,106.99,FOX,2023-05-29
325.71,0.0,0.0,0.0,0.0,325.71,GNRC,2023-08-09
-778.64,0.0,0.0,0.0,0.0,-778.64,SGH,2023-08-09
2323.61,0.0,0.0,0.0,0.0,2323.61,UUUU,2023-07-31
497.89,0.0,0.0,0.0,0.0,497.89,CCEP,2023-03-27
-372.84,0.0,0.0,0.0,0.0,-372.84,REZI,2023-08-09
40.63,0.0,0.0,0.0,0.0,40.63,PSX,2023-07-31
-857.76,0.0,0.0,0.0,0.0,-857.76,HBAN,2023-10-09
1105.75,0.0,0.0,0.0,0.0,1105.75,LCID,2023-10-09
-777.32,0.0,0.0,0.0,0.0,-777.32,FOX,2023-10-09
685.57,0.0,0.0,0.0,0.0,685.57,RF,2023-10-09
-1068.77,0.0,0.0,0.0,0.0,-1068.77,BDX,2023-10-09
866.64,0.0,0.0,0.0,0.0,866.64,BHVN,2023-10-09
1234.46,0.0,0.0,0.0,0.0,1234.46,JCI,2023-08-09
123.44,0.0,0.0,0.0,0.0,123.44,UUUU,2023-10-09
-819.45,0.0,0.0,0.0,0.0,-819.45,CCEP,2023-10-09
1758.73,0.0,0.0,0.0,0.0,1758.73,WMB,2023-03-27
-1085.67,0.0,0.0,0.0,0.0,-1085.67,SGH,2024-01-19
1048.56,0.0,0.0,0.0,0.0,1048.56,RKLB,2024-01-19
-601.24,0.0,0.0,0.0,0.0,-601.24,FOX,2024-01-19
353.74,0.0,0.0,0.0,0.0,353.74,FLR,2024-01-19
1047.89,0.0,0.0,0.0,0.0,1047.89,NVDA,2024-01-19
-495.25,0.0,0.0,0.0,0.0,-495.25,VET,2024-01-19
314.32,0.0,0.0,0.0,0.0,314.32,IDYA,2024-01-19
-688.55,0.0,0.0,0.0,0.0,-688.55,MORF,2024-03-22
-93.61,0.0,0.0,0.0,0.0,-93.61,COGT,2024-03-22
-912.08,0.0,0.0,0.0,0.0,-912.08,AWK,2024-01-19
-303.94,0.0,0.0,0.0,0.0,-303.94,PSX,2024-03-22
-294.09,0.0,0.0,0.0,0.0,-294.09,AOS,2024-03-22
-898.49,0.0,0.0,0.0,0.0,-898.49,COGT,2024-05-24
-984.02,0.0,0.0,0.0,0.0,-984.02,VFS,2024-05-24
-454.43,0.0,0.0,0.0,0.0,-454.43,MORF,2024-05-24
-21.55,0.0,0.0,0.0,0.0,-21.55,HBAN,2024-01-19
-488.73,0.0,0.0,0.0,0.0,-488.73,XLE,2024-03-22
401.9,0.0,0.0,0.0,0.0,401.9,JCI,2024-03-22
-355.57,0.0,0.0,0.0,0.0,-355.57,IDYA,2024-05-24
-940.79,0.0,0.0,0.0,0.0,-940.79,BDX,2024-03-22
-1007.17,0.0,0.0,0.0,0.0,-1007.17,HBAN,2024-07-26
-1007.17,0.0,0.0,0.0,0.0,-1007.17,RF,2024-07-26
-1068.08,0.0,0.0,0.0,0.0,-1068.08,REZI,2024-07-26
-1050.45,0.0,0.0,0.0,0.0,-1050.45,GNRC,2024-07-26
654.27,0.0,0.0,0.0,0.0,654.27,FLR,2024-05-24
-1007.19,0.0,0.0,0.0,0.0,-1007.19,COGT,2024-07-26
-834.3,0.0,0.0,0.0,0.0,-834.3,BAM,2024-07-26
-1007.19,0.0,0.0,0.0,0.0,-1007.19,RKLB,2024-09-27
-1146.73,0.0,0.0,0.0,0.0,-1146.73,AOS,2024-09-27
-427.26,0.0,0.0,0.0,0.0,-427.26,IFF,2024-07-26
634.34,0.0,0.0,0.0,0.0,634.34,FLR,2024-09-27
-443.67,0.0,0.0,0.0,0.0,-443.67,BHVN,2024-09-27
-1007.18,0.0,0.0,0.0,0.0,-1007.18,RKLB,2024-11-29
-757.88,0.0,0.0,0.0,0.0,-757.88,BDX,2024-07-26
-1007.15,0.0,0.0,0.0,0.0,-1007.15,UUUU,2024-11-29
220.86,0.0,0.0,0.0,0.0,220.86,HOLX,2024-05-24
1266.59,0.0,0.0,0.0,0.0,1266.59,GNRC,2024-09-27
1065.99,0.0,0.0,0.0,0.0,1065.99,VFS,2024-11-29
3997.76,0.0,0.0,0.0,0.0,3997.76,WMB,2024-03-22
-415.1,0.0,0.0,0.0,0.0,-415.1,CSX,2024-09-27
-1007.21,0.0,0.0,0.0,0.0,-1007.21,RF,2024-11-29
-1007.17,0.0,0.0,0.0,0.0,-1007.17,HBAN,2024-11-29
-873.98,0.0,0.0,0.0,0.0,-873.98,REZI,2024-11-29
1277.14,0.0,0.0,0.0,0.0,1277.14,BAM,2024-09-27
-1007.19,0.0,0.0,0.0,0.0,-1007.19,BAC,2024-11-29
890.03,0.0,0.0,0.0,0.0,890.03,LCID,2024-12-16
36.55,0.0,0.0,0.0,0.0,36.55,JCI,2024-09-27
-612.54,0.0,0.0,0.0,0.0,-612.54,XLE,2024-12-16
-518.5,0.0,0.0,0.0,0.0,-518.5,PSX,2024-12-16
-1007.2,0.0,0.0,0.0,0.0,-1007.2,GNRC,2024-12-16
-856.35,0.0,0.0,0.0,0.0,-856.35,HOLX,2024-12-16
-1007.19,0.0,0.0,0.0,0.0,-1007.19,MNMD,2025-02-17
-1005.6,0.0,0.0,0.0,0.0,-1005.6,JCI,2025-02-17
-950.62,0.0,0.0,0.0,0.0,-950.62,CSX,2025-02-17
3906.26,0.0,0.0,0.0,0.0,3906.26,FOX,2024-07-26
791.23,0.0,0.0,0.0,0.0,791.23,IDYA,2025-02-17
895.6,0.0,0.0,0.0,0.0,895.6,FLR,2025-02-17
-328.31,0.0,0.0,0.0,0.0,-328.31,HOLX,2025-02-17
-187.97,0.0,0.0,0.0,0.0,-187.97,BDX,2025-02-17
34.46,0.0,0.0,0.0,0.0,34.46,CCEP,2025-02-17
1231.76,0.0,0.0,0.0,0.0,1231.76,AWK,2024-12-16
-508.47,0.0,0.0,0.0,0.0,-508.47,COGT,2025-04-07
-507.59,0.0,0.0,0.0,0.0,-507.59,VET,2025-04-07
-507.6,0.0,0.0,0.0,0.0,-507.6,NVDA,2025-04-07
-507.59,0.0,0.0,0.0,0.0,-507.59,IFF,2025-04-07
-507.6,0.0,0.0,0.0,0.0,-507.6,FOX,2025-04-07
786.55,0.0,0.0,0.0,0.0,786.55,BHVN,2025-04-07
-225.87,0.0,0.0,0.0,0.0,-225.87,CSX,2025-04-07
-46.45,0.0,0.0,0.0,0.0,-46.45,RF,2025-04-07
13.41,0.0,0.0,0.0,0.0,13.41,XLE,2025-04-07
312.91,0.0,0.0,0.0,0.0,312.91,AOS,2025-04-07
-1007.18,0.0,0.0,0.0,0.0,-1007.18,RKLB,2025-06-09
-1055.78,0.0,0.0,0.0,0.0,-1055.78,BHVN,2025-06-09
-147.19,0.0,0.0,0.0,0.0,-147.19,UUUU,2025-06-09
6227.93,0.0,0.0,0.0,0.0,6227.93,COGT,2025-06-09
283.93,0.0,0.0,0.0,0.0,283.93,IDYA,2025-06-09
-1007.2,0.0,0.0,0.0,0.0,-1007.2,IFF,2025-07-31
-913.68,0.0,0.0,0.0,0.0,-913.68,CRWD,2025-07-31
